Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        5     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, Wire*>(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, std::allocator<Wire*>)
  0.00      0.00     0.00        5     0.00     0.00  void std::_Destroy<double*>(double*, double*)
  0.00      0.00     0.00        5     0.00     0.00  void std::_Destroy<double*, double>(double*, double*, std::allocator<double>)
  0.00      0.00     0.00        4     0.00     0.00  AND::gateOutput(Wire*)
  0.00      0.00     0.00        4     0.00     0.00  Board::Binary(int, std::vector<int, std::allocator<int> >&)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Gate*>::deallocate(Gate**, unsigned int)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Gate*>::allocate(unsigned int, void const*)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator()
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >::operator++()
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Gate*>::max_size() const
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::get_allocator() const
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00        4     0.00     0.00  std::vector<Gate*, std::allocator<Gate*> >::max_size() const
  0.00      0.00     0.00        4     0.00     0.00  std::vector<double, std::allocator<double> >::size() const
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<int>::~allocator()
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<Gate*, std::allocator<Gate*> >::_M_allocate(unsigned int)
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.00     0.00        4     0.00     0.00  double* std::__copy_normal<true, false>::copy_n<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  0.00      0.00     0.00        4     0.00     0.00  double* std::__copy<true, std::random_access_iterator_tag>::copy<double>(double const*, double const*, double*)
  0.00      0.00     0.00        4     0.00     0.00  std::vector<Gate*, std::allocator<Gate*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, Gate* const&)
  0.00      0.00     0.00        4     0.00     0.00  std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&)
  0.00      0.00     0.00        4     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.00     0.00        4     0.00     0.00  void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&)
  0.00      0.00     0.00        4     0.00     0.00  double* std::__copy_aux<double const*, double*>(double const*, double const*, double*)
  0.00      0.00     0.00        4     0.00     0.00  void std::__destroy_aux<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > >(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __true_type)
  0.00      0.00     0.00        4     0.00     0.00  void std::__destroy_aux<int*>(int*, int*, __true_type)
  0.00      0.00     0.00        4     0.00     0.00  double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  0.00      0.00     0.00        4     0.00     0.00  double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>)
  0.00      0.00     0.00        4     0.00     0.00  double* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, __true_type)
  0.00      0.00     0.00        4     0.00     0.00  double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > >(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, Gate*>(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, std::allocator<Gate*>)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*)
  0.00      0.00     0.00        3     0.00     0.00  NOT::NOT(std::string)
  0.00      0.00     0.00        3     0.00     0.00  Gate::setWireOne(Wire*)
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      0.00     0.00        3     0.00     0.00  std::allocator<std::vector<double, std::allocator<double> > >::~allocator()
  0.00      0.00     0.00        2     0.00     0.00  OR::OR(std::string)
  0.00      0.00     0.00        2     0.00     0.00  Board::setFile(std::string)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Wire*>::new_allocator()
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<Wire*>::allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<Wire*>::allocator(std::allocator<Wire*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<Wire*>::~allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<std::string>::~allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::_Vector_impl(std::allocator<Wire*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_base(std::allocator<Wire*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<Wire*, std::allocator<Wire*> >::~_Vector_base()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::vector<Wire*, std::allocator<Wire*> >::vector(std::allocator<Wire*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<Wire*, std::allocator<Wire*> >::~vector()
  0.00      0.00     0.00        2     0.00     0.00  void std::__destroy_aux<Wire**>(Wire**, Wire**, __true_type)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<Wire**>(Wire**, Wire**)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<Wire**, Wire*>(Wire**, Wire**, std::allocator<Wire*>)
  0.00      0.00     0.00        2     0.00     0.00  bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.00     0.00        1     0.00     0.00  FileExists(std::string)
  0.00      0.00     0.00        1     0.00     0.00  AND::gateOutput()
  0.00      0.00     0.00        1     0.00     0.00  AND::AND(std::string)
  0.00      0.00     0.00        1     0.00     0.00  NOT::gateOutput()
  0.00      0.00     0.00        1     0.00     0.00  Wire::set_name(std::string)
  0.00      0.00     0.00        1     0.00     0.00  Board::Parse()
  0.00      0.00     0.00        1     0.00     0.00  Board::Print()
  0.00      0.00     0.00        1     0.00     0.00  Board::Board()
  0.00      0.00     0.00        1     0.00     0.00  Board::~Board()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Gate*>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned int)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned int, void const*)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<double>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string const*, std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::end() const
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::size() const
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin() const
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Gate*>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Gate*>::allocator(std::allocator<Gate*> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Gate*>::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::string>::allocator(std::allocator<std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::string>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::string>::allocator(std::allocator<std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::string>::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<double, std::allocator<double> > >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<double, std::allocator<double> > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<double>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_impl::_Vector_impl(std::allocator<Gate*> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_base(std::allocator<Gate*> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Gate*, std::allocator<Gate*> >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::allocator<std::string> const&)
